url,title,num_headings,num_paragraphs,num_links,num_images,scraped_at
https://www.google.com,Google,0,0,11,1,2025-07-09T22:13:47.362478
https://www.google.com/about/products/?sca_esv=f7156635f6e9a261,Google’s products and services - About Google,23,134,174,149,2025-07-09T22:13:48.670186
https://www.google.com/search?sca_esv=f7156635f6e9a261&tbm=isch,Google,0,0,11,1,2025-07-09T22:13:50.052988
https://www.google.com/intl/en-IN/policies/privacy/,,0,0,1,0,2025-07-09T22:13:51.346315
https://www.google.com/intl/en-IN/policies/terms/,,0,0,1,0,2025-07-09T22:13:52.733607
